datetime_utc,temp,humidity,pressure,wind_speed,wind_deg,clouds,rain_3h,snow_3h,rain_1h_est,snow_1h_est
2025-10-08 03:00:00+00:00,16.49,44.0,1020.0,2.91,134.0,3.0,0.30333333333333334,,0.10111111111111111,0.0
2025-10-08 04:00:00+00:00,15.919999999999998,46.0,1020.0,2.836666666666667,146.33333333333334,2.3333333333333335,0.3065079365079365,,0.10216931216931217,0.0
2025-10-08 05:00:00+00:00,15.35,48.0,1020.0,2.763333333333333,158.66666666666666,1.6666666666666667,0.30968253968253967,,0.10322751322751322,0.0
2025-10-08 06:00:00+00:00,14.78,50.0,1020.0,2.69,171.0,1.0,0.31285714285714283,,0.10428571428571427,0.0
2025-10-08 07:00:00+00:00,14.443333333333333,50.333333333333336,1019.6666666666666,2.0933333333333333,192.33333333333334,0.6666666666666667,0.316031746031746,,0.10534391534391534,0.0
2025-10-08 08:00:00+00:00,14.106666666666666,50.666666666666664,1019.3333333333334,1.4966666666666666,213.66666666666666,0.33333333333333337,0.3192063492063492,,0.1064021164021164,0.0
2025-10-08 09:00:00+00:00,13.77,51.0,1019.0,0.9,235.0,0.0,0.3223809523809524,,0.10746031746031746,0.0
2025-10-08 10:00:00+00:00,13.5,52.0,1019.0,0.8566666666666667,161.33333333333331,0.0,0.3255555555555556,,0.10851851851851853,0.0
2025-10-08 11:00:00+00:00,13.23,53.0,1019.0,0.8133333333333334,87.66666666666666,0.0,0.32873015873015876,,0.10957671957671959,0.0
2025-10-08 12:00:00+00:00,12.96,54.0,1019.0,0.77,14.0,0.0,0.3319047619047619,,0.11063492063492064,0.0
2025-10-08 13:00:00+00:00,13.51,52.0,1019.0,0.8166666666666667,54.0,0.0,0.3350793650793651,,0.11169312169312169,0.0
2025-10-08 14:00:00+00:00,14.06,50.0,1019.0,0.8633333333333334,94.0,0.0,0.33825396825396825,,0.11275132275132276,0.0
2025-10-08 15:00:00+00:00,14.61,48.0,1019.0,0.91,134.0,0.0,0.3414285714285714,,0.1138095238095238,0.0
2025-10-08 16:00:00+00:00,16.436666666666667,43.333333333333336,1018.0,1.0966666666666667,117.0,0.6666666666666666,0.3446031746031746,,0.11486772486772485,0.0
2025-10-08 17:00:00+00:00,18.263333333333332,38.666666666666664,1017.0,1.2833333333333332,100.0,1.3333333333333333,0.34777777777777774,,0.11592592592592592,0.0
2025-10-08 18:00:00+00:00,20.09,34.0,1016.0,1.47,83.0,2.0,0.35095238095238096,,0.11698412698412698,0.0
2025-10-08 19:00:00+00:00,21.24,31.0,1015.0,2.5633333333333335,166.66666666666669,34.33333333333333,0.3541269841269841,,0.11804232804232805,0.0
2025-10-08 20:00:00+00:00,22.39,28.0,1014.0,3.656666666666667,250.33333333333334,66.66666666666666,0.35730158730158734,,0.11910052910052911,0.0
2025-10-08 21:00:00+00:00,23.54,25.0,1013.0,4.75,334.0,99.0,0.3604761904761905,,0.12015873015873017,0.0
2025-10-08 22:00:00+00:00,22.903333333333332,28.666666666666668,1013.3333333333334,4.803333333333334,288.3333333333333,97.66666666666667,0.36365079365079367,,0.12121693121693122,0.0
2025-10-08 23:00:00+00:00,22.266666666666666,32.333333333333336,1013.6666666666666,4.8566666666666665,242.66666666666669,96.33333333333333,0.36682539682539683,,0.12227513227513227,0.0
2025-10-09 00:00:00+00:00,21.63,36.0,1014.0,4.91,197.0,95.0,0.37,,0.12333333333333334,0.0
2025-10-09 01:00:00+00:00,20.32,40.0,1014.6666666666666,4.3933333333333335,190.33333333333334,89.33333333333333,0.37,,0.12333333333333334,0.0
2025-10-09 02:00:00+00:00,19.009999999999998,44.0,1015.3333333333334,3.876666666666667,183.66666666666666,83.66666666666667,0.37,,0.12333333333333334,0.0
2025-10-09 03:00:00+00:00,17.7,48.0,1016.0,3.36,177.0,78.0,0.37,,0.12333333333333334,0.0
2025-10-09 04:00:00+00:00,17.46333333333333,44.333333333333336,1016.3333333333334,3.0733333333333333,197.33333333333334,65.33333333333333,0.37,,0.12333333333333334,0.0
2025-10-09 05:00:00+00:00,17.226666666666667,40.666666666666664,1016.6666666666666,2.7866666666666666,217.66666666666666,52.666666666666664,0.37,,0.12333333333333334,0.0
2025-10-09 06:00:00+00:00,16.99,37.0,1017.0,2.5,238.0,40.0,0.37,,0.12333333333333334,0.0
2025-10-09 07:00:00+00:00,16.716666666666665,37.666666666666664,1017.0,2.3433333333333333,236.66666666666666,38.333333333333336,0.37,,0.12333333333333334,0.0
2025-10-09 08:00:00+00:00,16.443333333333335,38.333333333333336,1017.0,2.1866666666666665,235.33333333333334,36.666666666666664,0.37,,0.12333333333333334,0.0
2025-10-09 09:00:00+00:00,16.17,39.0,1017.0,2.03,234.0,35.0,0.37,,0.12333333333333334,0.0
2025-10-09 10:00:00+00:00,15.873333333333335,39.666666666666664,1017.6666666666666,2.0566666666666666,235.0,34.333333333333336,0.37,,0.12333333333333334,0.0
2025-10-09 11:00:00+00:00,15.576666666666666,40.333333333333336,1018.3333333333334,2.083333333333333,236.0,33.666666666666664,0.37,,0.12333333333333334,0.0
2025-10-09 12:00:00+00:00,15.28,41.0,1019.0,2.11,237.0,33.0,0.37,,0.12333333333333334,0.0
2025-10-09 13:00:00+00:00,16.076666666666668,38.666666666666664,1019.3333333333334,1.8833333333333333,238.33333333333334,22.0,0.37,,0.12333333333333334,0.0
2025-10-09 14:00:00+00:00,16.873333333333335,36.333333333333336,1019.6666666666666,1.6566666666666665,239.66666666666666,11.0,0.37,,0.12333333333333334,0.0
2025-10-09 15:00:00+00:00,17.67,34.0,1020.0,1.43,241.0,0.0,0.37,,0.12333333333333334,0.0
